population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,16,Philippines,3,Both,20,75-79 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,175.09716303998255,237.48236213764324,118.01275873150419
1,All Population,1,Deaths,16,Philippines,3,Both,21,80+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,3975.9222468937787,5363.096320128744,2712.1757106336345
1,All Population,1,Deaths,16,Philippines,3,Both,21,80+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.1365417851838197,0.18198097844607738,0.09272260654573114
1,All Population,1,Deaths,16,Philippines,3,Both,21,80+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,403.0254057347141,543.6384154903684,274.92381599160586
1,All Population,1,Deaths,16,Philippines,3,Both,22,All ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,17968.73860379972,23520.014010105235,12528.461150866788
1,All Population,1,Deaths,16,Philippines,3,Both,22,All ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.14706299034962864,0.19384982047419175,0.09983663973052274
1,All Population,1,Deaths,16,Philippines,3,Both,22,All ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,15.691648457005398,20.539437947656985,10.94079069329212
1,All Population,1,Deaths,16,Philippines,3,Both,24,15-49 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,2602.580983748192,3413.9375101823853,1709.4361238221122
1,All Population,1,Deaths,16,Philippines,3,Both,24,15-49 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.14838922301905064,0.1946066616789535,0.10074168374998534
1,All Population,1,Deaths,16,Philippines,3,Both,24,15-49 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,4.247158285184714,5.571212988958377,2.789632999557635
1,All Population,1,Deaths,16,Philippines,3,Both,25,50-69 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,7396.0707837373775,9740.338447956703,5057.776230518073
1,All Population,1,Deaths,16,Philippines,3,Both,25,50-69 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.15406777890350926,0.2018080132290955,0.10424110051265922
1,All Population,1,Deaths,16,Philippines,3,Both,25,50-69 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,45.58946109268874,60.039552579613265,31.176187927208037
1,All Population,1,Deaths,16,Philippines,3,Both,26,70+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,7970.086836314143,10603.671395858044,5509.340548630602
1,All Population,1,Deaths,16,Philippines,3,Both,26,70+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.14072285587935526,0.18575867019238654,0.09560239215481182
1,All Population,1,Deaths,16,Philippines,3,Both,26,70+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,205.81699501262028,273.82584752439914,142.27146322344495
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.14451557432985918,0.19047106739871233,0.09817355631732919
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,23.928458552380366,31.515220929384952,16.55519012991018
1,All Population,1,Deaths,16,Philippines,3,Both,30,80-84 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,1644.0470540643084,2183.7516382508875,1120.795408948121
1,All Population,1,Deaths,16,Philippines,3,Both,30,80-84 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.13737487647074853,0.18285421573074706,0.09278898812062358
1,All Population,1,Deaths,16,Philippines,3,Both,30,80-84 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,276.5404584538605,367.32262479857684,188.52579398945332
1,All Population,1,Deaths,16,Philippines,3,Both,31,85-89 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,1489.8698966222314,1991.1912754277353,1022.6409949783978
1,All Population,1,Deaths,16,Philippines,3,Both,31,85-89 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.1375000251802211,0.18271052412559485,0.09384547591766337
1,All Population,1,Deaths,16,Philippines,3,Both,31,85-89 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,529.4722143508632,707.6325632104267,363.4277015226344
1,All Population,1,Deaths,16,Philippines,3,Both,32,90-94 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,676.333815843243,920.9792389796355,443.67538862099565
1,All Population,1,Deaths,16,Philippines,3,Both,32,90-94 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.13472040389631193,0.1811348774409108,0.09167314853851397
1,All Population,1,Deaths,16,Philippines,3,Both,32,90-94 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,724.6717842809487,986.8021571048752,475.3851248922922
1,All Population,1,Deaths,16,Philippines,3,Both,37,20+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,17968.73860379972,23520.014010105235,12528.461150866788
1,All Population,1,Deaths,16,Philippines,3,Both,37,20+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.14739072068673584,0.19430074484780463,0.10002420018180062
1,All Population,1,Deaths,16,Philippines,3,Both,37,20+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,25.568211450939803,33.46727362444188,17.827091312492495
1,All Population,1,Deaths,16,Philippines,3,Both,41,50-74 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,9537.668511496655,12523.77028163909,6571.078470811846
1,All Population,1,Deaths,16,Philippines,3,Both,41,50-74 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.15241075297736015,0.2005096020704092,0.1033484293369049
1,All Population,1,Deaths,16,Philippines,3,Both,41,50-74 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,52.83711887691698,69.3796328065429,36.40269672754154
1,All Population,1,Deaths,16,Philippines,3,Both,157,25+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,17968.73860379972,23520.014010105235,12528.461150866788
1,All Population,1,Deaths,16,Philippines,3,Both,157,25+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.1481902311267879,0.19527045716789326,0.10053197293649616
1,All Population,1,Deaths,16,Philippines,3,Both,157,25+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,30.08468667749598,39.37907205098427,20.976142877124634
1,All Population,1,Deaths,16,Philippines,3,Both,160,85+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,2331.8751928294705,3195.5961602494726,1564.9519494065476
1,All Population,1,Deaths,16,Philippines,3,Both,160,85+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.13596236465871037,0.18141718114898298,0.09260234074881307
1,All Population,1,Deaths,16,Philippines,3,Both,160,85+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,594.8449699912665,815.1741173339947,399.2082416096047
1,All Population,1,Deaths,16,Philippines,3,Both,169,10-54 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,4007.894275724829,5274.073455802773,2644.543909007223
1,All Population,1,Deaths,16,Philippines,3,Both,169,10-54 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.15138399926153226,0.1986745139514441,0.10282342004430928
1,All Population,1,Deaths,16,Philippines,3,Both,169,10-54 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,5.108571998331655,6.722478718225588,3.3708082181058994
1,All Population,1,Deaths,16,Philippines,3,Both,197,15-39 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,907.6570922661479,1223.57899157228,591.7062777618534
1,All Population,1,Deaths,16,Philippines,3,Both,197,15-39 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.13374872736916685,0.17455827561242104,0.09183241752257922
1,All Population,1,Deaths,16,Philippines,3,Both,197,15-39 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,1.883141206641499,2.5385930856969163,1.22762933642684
1,All Population,1,Deaths,16,Philippines,3,Both,228,55+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,13960.84432807489,18430.22372764342,9709.912042290258
1,All Population,1,Deaths,16,Philippines,3,Both,228,55+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.14587053089761443,0.1925259729449397,0.09906566689456218
1,All Population,1,Deaths,16,Philippines,3,Both,228,55+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,94.46772262890855,124.71031279895575,65.70328097689351
1,All Population,1,Deaths,16,Philippines,3,Both,231,60+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,12219.508319331233,16200.651350129396,8481.690541925898
1,All Population,1,Deaths,16,Philippines,3,Both,231,60+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.14449389431006074,0.19065673193207544,0.09816818046340724
1,All Population,1,Deaths,16,Philippines,3,Both,231,60+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,118.19072700509368,156.69752914678975,82.03743924758118
1,All Population,1,Deaths,16,Philippines,3,Both,232,65-74 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,4377.6077456384,5729.322188870063,3040.647126800341
1,All Population,1,Deaths,16,Philippines,3,Both,232,65-74 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.14890519818667378,0.19683166298622973,0.101360041074369
1,All Population,1,Deaths,16,Philippines,3,Both,232,65-74 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,95.35549394089377,124.7992919901406,66.23307192493168
1,All Population,1,Deaths,16,Philippines,3,Both,234,75+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,5828.489108554875,7815.584065764708,3941.4469698389044
1,All Population,1,Deaths,16,Philippines,3,Both,234,75+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.13856142057411192,0.18378647935268994,0.09406871325427434
1,All Population,1,Deaths,16,Philippines,3,Both,234,75+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,285.0756477166614,382.26590945527465,192.7790422081252
1,All Population,1,Deaths,16,Philippines,3,Both,235,95+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,165.67148036399757,240.9884513197727,102.10797057914326
1,All Population,1,Deaths,16,Philippines,3,Both,235,95+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.12790110037442864,0.1734938736064427,0.0855502025887003
1,All Population,1,Deaths,16,Philippines,3,Both,235,95+ years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,957.831059897462,1393.276762201415,590.3380924038224
1,All Population,1,Deaths,16,Philippines,3,Both,243,75-84 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,3496.6139157254024,4686.943027656389,2380.226458486537
1,All Population,1,Deaths,16,Philippines,3,Both,243,75-84 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.1403505303222349,0.1854379189257671,0.09486148483775865
1,All Population,1,Deaths,16,Philippines,3,Both,243,75-84 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,211.5919033180103,283.622733269124,144.0355323228672
1,All Population,1,Deaths,16,Philippines,3,Both,284,20-54 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,4007.894275724829,5274.073455802773,2644.543909007223
1,All Population,1,Deaths,16,Philippines,3,Both,284,20-54 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.15295129980817784,0.2006196079657688,0.10378099320298423
1,All Population,1,Deaths,16,Philippines,3,Both,284,20-54 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,7.2215321244333355,9.50296795960587,4.765010621423224
1,All Population,1,Deaths,16,Philippines,3,Both,420,<70 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2023,9998.651767485568,13171.185532885152,6782.779201072357
1,All Population,1,Deaths,16,Philippines,3,Both,420,<70 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,2,Percent,2023,0.15254591412647384,0.1997655450529423,0.10339240295065655
1,All Population,1,Deaths,16,Philippines,3,Both,420,<70 years,493,Ischemic heart disease,86,Ambient particulate matter pollution,3,Rate,2023,9.037180375512047,11.904642964673554,6.130546448941608
1,All Population,1,Deaths,16,Philippines,3,Both,10,25-29 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2023,13.410761626577514,21.730187295915506,7.011329567176038
1,All Population,1,Deaths,16,Philippines,3,Both,10,25-29 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,2,Percent,2023,0.09374709313129066,0.14536756056879735,0.054108208419455774
1,All Population,1,Deaths,16,Philippines,3,Both,10,25-29 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,3,Rate,2023,0.1365903149792616,0.2213247248705989,0.07141128450945339
1,All Population,1,Deaths,16,Philippines,3,Both,11,30-34 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2023,26.363297106722914,43.11995572374401,14.269855798289512
1,All Population,1,Deaths,16,Philippines,3,Both,11,30-34 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,2,Percent,2023,0.0946324507236363,0.14682221708034615,0.05427143960374814
1,All Population,1,Deaths,16,Philippines,3,Both,11,30-34 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,3,Rate,2023,0.2936733936279435,0.4803338398537915,0.15895875853086683
1,All Population,1,Deaths,16,Philippines,3,Both,12,35-39 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2023,44.13550472582432,70.74393745358765,23.718815936627777
1,All Population,1,Deaths,16,Philippines,3,Both,12,35-39 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,2,Percent,2023,0.09479784807834109,0.14546363357603004,0.05374435039452107
1,All Population,1,Deaths,16,Philippines,3,Both,12,35-39 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,3,Rate,2023,0.5689630459536285,0.91197974026555,0.30576584193498557
1,All Population,1,Deaths,16,Philippines,3,Both,13,40-44 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2023,92.66029910252064,144.78875511817657,50.90414297839932
1,All Population,1,Deaths,16,Philippines,3,Both,13,40-44 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,2,Percent,2023,0.0957414659084609,0.1482081394883269,0.05411763727904598
1,All Population,1,Deaths,16,Philippines,3,Both,13,40-44 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,3,Rate,2023,1.3110850322917853,2.0486699429878916,0.7202616502109349
1,All Population,1,Deaths,16,Philippines,3,Both,14,45-49 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2023,165.5633774481118,265.8913383729713,87.64257703672516
1,All Population,1,Deaths,16,Philippines,3,Both,14,45-49 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,2,Percent,2023,0.09444933021412946,0.14780058313781347,0.053349118644702716
1,All Population,1,Deaths,16,Philippines,3,Both,14,45-49 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,3,Rate,2023,2.7540549397549796,4.42295491413035,1.457885650445227
1,All Population,1,Deaths,16,Philippines,3,Both,15,50-54 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2023,278.0200389569387,444.69229216328563,148.31676374455452
1,All Population,1,Deaths,16,Philippines,3,Both,15,50-54 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,2,Percent,2023,0.09421771844145083,0.1461175624411249,0.053075737249093875
1,All Population,1,Deaths,16,Philippines,3,Both,15,50-54 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,3,Rate,2023,5.228703036267138,8.363296210453736,2.7893827935208035
1,All Population,1,Deaths,16,Philippines,3,Both,16,55-59 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2023,381.70779378105965,600.4237055244212,205.46778544019887
1,All Population,1,Deaths,16,Philippines,3,Both,16,55-59 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,2,Percent,2023,0.09341667614003306,0.14565763632682696,0.052804820370077894
1,All Population,1,Deaths,16,Philippines,3,Both,16,55-59 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,3,Rate,2023,8.59775173043978,13.52420369003691,4.628045422701965
1,All Population,1,Deaths,16,Philippines,3,Both,17,60-64 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2023,470.773917045277,737.314532598402,256.3877079531798
1,All Population,1,Deaths,16,Philippines,3,Both,17,60-64 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,2,Percent,2023,0.09248561937722383,0.14443913793628,0.052905817250802754
1,All Population,1,Deaths,16,Philippines,3,Both,17,60-64 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,3,Rate,2023,12.711820389178413,19.908940511291128,6.922971675978604
1,All Population,1,Deaths,16,Philippines,3,Both,18,65-69 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2023,514.2865798068098,813.3157106754907,277.67534754123903
1,All Population,1,Deaths,16,Philippines,3,Both,18,65-69 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,2,Percent,2023,0.09123064656229568,0.14268714805740287,0.05168587064773157
1,All Population,1,Deaths,16,Philippines,3,Both,18,65-69 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,3,Rate,2023,18.61363658891662,29.436434208057463,10.049937548001543
1,All Population,1,Deaths,16,Philippines,3,Both,19,70-74 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2023,451.6046398889633,726.1689930708469,245.99362732966347
1,All Population,1,Deaths,16,Philippines,3,Both,19,70-74 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,2,Percent,2023,0.08984093412194064,0.13858010215689126,0.05126711685958844
1,All Population,1,Deaths,16,Philippines,3,Both,19,70-74 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,3,Rate,2023,24.70656374244888,39.72753805077382,13.45791583397121
1,All Population,1,Deaths,16,Philippines,3,Both,20,75-79 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2023,340.2131693997358,537.7098705249806,179.45518362230172
1,All Population,1,Deaths,16,Philippines,3,Both,20,75-79 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,2,Percent,2023,0.08812582271033309,0.13807558396545502,0.04955312625049637
1,All Population,1,Deaths,16,Philippines,3,Both,20,75-79 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,3,Rate,2023,32.155579387467384,50.822172638400666,16.961381635051847
1,All Population,1,Deaths,16,Philippines,3,Both,21,80+ years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2023,427.3345580417416,701.7825717044916,230.61517972941581
1,All Population,1,Deaths,16,Philippines,3,Both,21,80+ years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,2,Percent,2023,0.08425407071999359,0.1300847370982907,0.04765034537835612
1,All Population,1,Deaths,16,Philippines,3,Both,21,80+ years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,3,Rate,2023,43.317417430331105,71.13725775691964,23.376658447394163
1,All Population,1,Deaths,16,Philippines,3,Both,22,All ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2023,3206.073936930286,5060.712778623653,1743.562423979349
1,All Population,1,Deaths,16,Philippines,3,Both,22,All ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,2,Percent,2023,0.09036109253065919,0.139844544827715,0.05138266925367618
1,All Population,1,Deaths,16,Philippines,3,Both,22,All ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,3,Rate,2023,2.7997839055234994,4.419393459663599,1.522609306261634
1,All Population,1,Deaths,16,Philippines,3,Both,24,15-49 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2023,342.133240009757,549.5805077599427,182.76378163858482
1,All Population,1,Deaths,16,Philippines,3,Both,24,15-49 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,2,Percent,2023,0.09116097907221808,0.14206698855085081,0.05190939331450517
1,All Population,1,Deaths,16,Philippines,3,Both,24,15-49 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,3,Rate,2023,0.5583280727932662,0.8968617773987779,0.298252663131388
1,All Population,1,Deaths,16,Philippines,3,Both,25,50-69 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2023,1644.7883295900845,2579.073112620304,891.3427109443003
1,All Population,1,Deaths,16,Philippines,3,Both,25,50-69 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,2,Percent,2023,0.09258316436846618,0.14445901493094637,0.05256826364020402
1,All Population,1,Deaths,16,Philippines,3,Both,25,50-69 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,3,Rate,2023,10.138493228382028,15.897434835471937,5.494246205728274
1,All Population,1,Deaths,16,Philippines,3,Both,26,70+ years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2023,1219.1523673304405,1964.9262516955794,653.0933272839173
1,All Population,1,Deaths,16,Philippines,3,Both,26,70+ years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,2,Percent,2023,0.0873389753803471,0.1347902696286349,0.049594002029856636
1,All Population,1,Deaths,16,Philippines,3,Both,26,70+ years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,3,Rate,2023,31.4830041202556,50.74163241268043,16.865274976920134
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,2,Percent,2023,0.08942006184928719,0.13800136026109627,0.05086136187510988
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,3,Rate,2023,3.927829984835274,6.180677705851723,2.134179388937712
1,All Population,1,Deaths,16,Philippines,3,Both,30,80-84 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2023,228.90057271976156,378.73594317931475,122.44058511107355
1,All Population,1,Deaths,16,Philippines,3,Both,30,80-84 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,2,Percent,2023,0.08432165200927445,0.13104012681328392,0.0477492021881088
1,All Population,1,Deaths,16,Philippines,3,Both,30,80-84 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,3,Rate,2023,38.50271144234417,63.70609107619017,20.595381048412957
1,All Population,1,Deaths,16,Philippines,3,Both,31,85-89 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2023,137.63161040856,227.41629114789436,72.71776003699897
1,All Population,1,Deaths,16,Philippines,3,Both,31,85-89 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,2,Percent,2023,0.08564084969523396,0.13098070996030095,0.04810121691891622
1,All Population,1,Deaths,16,Philippines,3,Both,31,85-89 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,3,Rate,2023,48.911729603308395,80.81954506667059,25.842547404115432
1,All Population,1,Deaths,16,Philippines,3,Both,32,90-94 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2023,51.18535174543306,84.89987797477603,26.5699628143902
1,All Population,1,Deaths,16,Philippines,3,Both,32,90-94 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,2,Percent,2023,0.08169990835060446,0.12520668401589322,0.04658116877732735
1,All Population,1,Deaths,16,Philippines,3,Both,32,90-94 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,3,Rate,2023,54.84359839699058,90.9677212879086,28.468933402326474
1,All Population,1,Deaths,16,Philippines,3,Both,37,20+ years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2023,3206.073936930286,5060.712778623653,1743.562423979349
1,All Population,1,Deaths,16,Philippines,3,Both,37,20+ years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,2,Percent,2023,0.09051259648023928,0.1400590127294773,0.051458309638590674
1,All Population,1,Deaths,16,Philippines,3,Both,37,20+ years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,3,Rate,2023,4.562010620458694,7.20102714327208,2.480962838693094
1,All Population,1,Deaths,16,Philippines,3,Both,41,50-74 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2023,2096.392969479048,3304.2140212851928,1136.1036718998641
1,All Population,1,Deaths,16,Philippines,3,Both,41,50-74 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,2,Percent,2023,0.09197451911766276,0.14300896122217155,0.05229215008447092
1,All Population,1,Deaths,16,Philippines,3,Both,41,50-74 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,3,Rate,2023,11.613673132755553,18.30480361389973,6.293827961866889
1,All Population,1,Deaths,16,Philippines,3,Both,157,25+ years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2023,3206.073936930286,5060.712778623653,1743.562423979349
1,All Population,1,Deaths,16,Philippines,3,Both,157,25+ years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,2,Percent,2023,0.09073222060047917,0.14036855975669643,0.051572415559147176
1,All Population,1,Deaths,16,Philippines,3,Both,157,25+ years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,3,Rate,2023,5.367863153011597,8.473046531908338,2.9192104345589365
1,All Population,1,Deaths,16,Philippines,3,Both,160,85+ years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2023,198.4339853219804,325.2551379501599,105.79797834775863
1,All Population,1,Deaths,16,Philippines,3,Both,160,85+ years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,2,Percent,2023,0.08417333315930117,0.1289850991660103,0.04753200810744976
1,All Population,1,Deaths,16,Philippines,3,Both,160,85+ years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,3,Rate,2023,50.619114782414854,82.97029934038021,26.98832057947597
1,All Population,1,Deaths,16,Philippines,3,Both,169,10-54 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2023,620.1532789666961,991.4310991096711,335.898484750816
1,All Population,1,Deaths,16,Philippines,3,Both,169,10-54 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,2,Percent,2023,0.09250224730866399,0.14390271426601428,0.052424763442813854
1,All Population,1,Deaths,16,Philippines,3,Both,169,10-54 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,3,Rate,2023,0.7904643829532833,1.2637052783212135,0.4281454238634375
1,All Population,1,Deaths,16,Philippines,3,Both,197,15-39 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2023,83.90962136671178,135.94619638265607,45.39215727433196
1,All Population,1,Deaths,16,Philippines,3,Both,197,15-39 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,2,Percent,2023,0.08131100640903884,0.12723635713915132,0.047174101646965005
1,All Population,1,Deaths,16,Philippines,3,Both,197,15-39 years,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,3,Rate,2023,0.17408960605907692,0.2820513236504185,0.09417636081951235
